County Name_x,State Name_x,year,county,state,mortality_average,mortality_min,mortality_max,State Name_y,County Name_y,Max,Min,Mean,Median,Std
Marion  ,Indiana,2000,marion,indiana,64.58,61.96,67.29,Indiana,Marion,0.08,0.001,0.03381323641304348,0.033558500000000005,0.01190706908246143
Morgan  ,Indiana,2000,morgan,indiana,72.46,68.86,76.54,Indiana,Morgan,0.083765,0.006235,0.03967078142076503,0.039118,0.01253479883927028
Perry  ,Indiana,2000,perry,indiana,46.64,42.87,50.62,Indiana,Perry,0.082706,0.011,0.044536619565217386,0.042588,0.013127805958581673
Porter  ,Indiana,2000,porter,indiana,50.33,47.71,53.17,Indiana,Porter,0.079706,0.007412,0.03248309586466165,0.030529,0.01150922886578222
Posey  ,Indiana,2000,posey,indiana,51.69,47.93,55.54,Indiana,Posey,0.073412,0.009529,0.041424021739130436,0.040853,0.012913548789058479
Shelby  ,Indiana,2000,shelby,indiana,64.33,60.52,68.3,Indiana,Shelby,0.083706,0.011412,0.038602902173913045,0.038618,0.01245263424591395
Vanderburgh  ,Indiana,2000,vanderburgh,indiana,55.84,52.96,58.71,Indiana,Vanderburgh,0.066941,0.004,0.035928679347826085,0.0347355,0.011255647697021405
Vigo  ,Indiana,2000,vigo,indiana,64.74,61.51,68.34,Indiana,Vigo,0.068706,0.003,0.031475896174863384,0.031059,0.010639218594020849
Wabash  ,Indiana,2000,wabash,indiana,52.28,48.95,56.03,Indiana,Wabash,0.082882,0.003235,0.03310987431693989,0.032824,0.01416139716679352
Warrick  ,Indiana,2000,warrick,indiana,51.96,48.77,55.31,Indiana,Warrick,0.069412,0.004,0.03531206358381503,0.033941,0.011438669614007583
Bremer  ,Iowa,2000,bremer,iowa,30.93,28.15,33.75,Iowa,Bremer,0.062765,0.005,0.032815032558139536,0.031765,0.01197804810538106
Clinton  ,Iowa,2000,clinton,iowa,43.93,41.35,46.61,Iowa,Clinton,0.066529,0.002412,0.03347301395348837,0.033,0.01142046717601763
Harrison  ,Iowa,2000,harrison,iowa,54.74,51.04,58.56,Iowa,Harrison,0.064118,0.009647,0.03495973023255814,0.033588,0.01205448840019504
Linn  ,Iowa,2000,linn,iowa,52.36,49.83,54.94,Iowa,Linn,0.072824,0.004615,0.03264695202020202,0.033059,0.011416473948551067
Palo Alto  ,Iowa,2000,palo alto,iowa,46.2,42.6,49.89,Iowa,Palo Alto,0.064706,0.009588,0.03650602415458937,0.037235,0.01049827486680671
Polk  ,Iowa,2000,polk,iowa,50.37,48.2,52.75,Iowa,Polk,0.061118,0.005118,0.02583070149253731,0.024588,0.010618194630936453
Scott  ,Iowa,2000,scott,iowa,57.74,54.96,60.57,Iowa,Scott,0.066412,0.003727,0.03359536279069768,0.032882,0.010353594490340404
Story  ,Iowa,2000,story,iowa,32.69,30.29,34.84,Iowa,Story,0.064235,0.003118,0.028604804651162788,0.027941,0.012263051919576188
Van Buren  ,Iowa,2000,van buren,iowa,41.4,37.44,45.37,Iowa,Van Buren,0.069294,0.011529,0.03829532558139535,0.038235,0.010521454915030308
Warren  ,Iowa,2000,warren,iowa,51.56,48.34,54.78,Iowa,Warren,0.077529,0.006059,0.035986566666666664,0.035117499999999996,0.01262434609829
Linn  ,Kansas,2000,linn,kansas,48.4,44.08,52.85,Kansas,Linn,0.079,0.004882,0.03424091253644315,0.032647,0.012984190962302744
Sedgwick  ,Kansas,2000,sedgwick,kansas,58.76,56.33,61.33,Kansas,Sedgwick,0.0705,0.005,0.03260314965034965,0.031353,0.014203244841366074
Sumner  ,Kansas,2000,sumner,kansas,50.06,46.85,53.45,Kansas,Sumner,0.069529,0.006235,0.03448698489425982,0.034824,0.01328595655329848
Trego  ,Kansas,2000,trego,kansas,48.5,42.9,54.22,Kansas,Trego,0.071059,0.0115,0.04155107307692307,0.0428235,0.012992213653574267
Wyandotte  ,Kansas,2000,wyandotte,kansas,64.3,61.29,67.47,Kansas,Wyandotte,0.066941,0.001882,0.027567325136612024,0.026529,0.014566267561555315
Bell  ,Kentucky,2000,bell,kentucky,77.34,72.09,82.02,Kentucky,Bell,0.079647,0.010529,0.03612013709677419,0.0341175,0.012201442031544654
Boone  ,Kentucky,2000,boone,kentucky,55.85,52.68,59.18,Kentucky,Boone,0.068118,0.002647,0.030569150406504066,0.0301175,0.01181253722895504
Boyd  ,Kentucky,2000,boyd,kentucky,62.97,59.27,66.63,Kentucky,Boyd,0.058882,0.004,0.0319135325203252,0.0317355,0.010744099722446589
Bullitt  ,Kentucky,2000,bullitt,kentucky,71.6,67.66,75.69,Kentucky,Bullitt,0.067882,0.0,0.02948564315352697,0.027765,0.013210430666603197
Campbell  ,Kentucky,2000,campbell,kentucky,53.87,51.02,56.87,Kentucky,Campbell,0.078882,0.007882,0.03370568699186992,0.032706,0.0133624198759971
Carter  ,Kentucky,2000,carter,kentucky,72.04,67.66,76.92,Kentucky,Carter,0.0625,0.006706,0.03272011203319502,0.031529,0.01074914352517894
Christian  ,Kentucky,2000,christian,kentucky,65.14,61.48,68.67,Kentucky,Christian,0.073882,0.009294,0.04336931100478469,0.044353,0.013192194823219242
Daviess  ,Kentucky,2000,daviess,kentucky,55.22,52.21,58.29,Kentucky,Daviess,0.063417,0.005588,0.03320937394957983,0.032507999999999995,0.011783750028449742
Edmonson  ,Kentucky,2000,edmonson,kentucky,58.24,53.71,63.22,Kentucky,Edmonson,0.079059,0.005176,0.03472453846153846,0.034353,0.015342761614608501
Fayette  ,Kentucky,2000,fayette,kentucky,53.37,50.72,56.41,Kentucky,Fayette,0.072706,0.003813,0.03100563505154639,0.030647,0.012090907282331047
Graves  ,Kentucky,2000,graves,kentucky,72.72,68.66,76.77,Kentucky,Graves,0.065647,0.002286,0.03459385887096774,0.034588,0.011837797398469378
Greenup  ,Kentucky,2000,greenup,kentucky,69.56,65.52,73.56,Kentucky,Greenup,0.061235,0.0055,0.030250237704918033,0.030353,0.010886395712347374
Hancock  ,Kentucky,2000,hancock,kentucky,54.55,48.8,61.15,Kentucky,Hancock,0.067529,0.004583,0.03387766390041494,0.032824,0.011352605713699967
Hardin  ,Kentucky,2000,hardin,kentucky,56.78,53.61,59.93,Kentucky,Hardin,0.070471,0.0,0.029401713114754098,0.030558500000000002,0.01502356183320192
Henderson  ,Kentucky,2000,henderson,kentucky,60.42,56.9,63.96,Kentucky,Henderson,0.068647,0.003176,0.03037324375,0.029852999999999998,0.012133115098811383
Jefferson  ,Kentucky,2000,jefferson,kentucky,62.73,60.53,65.0,Kentucky,Jefferson,0.075412,0.001118,0.031162283261802575,0.030706,0.013103866048326519
Jessamine  ,Kentucky,2000,jessamine,kentucky,57.89,54.35,61.63,Kentucky,Jessamine,0.073235,0.009706,0.03642503347280335,0.037,0.012356577697478902
Kenton  ,Kentucky,2000,kenton,kentucky,59.87,57.13,63.02,Kentucky,Kenton,0.08,0.001583,0.030968796680497925,0.030353,0.013207399975493125
Livingston  ,Kentucky,2000,livingston,kentucky,64.42,59.06,69.73,Kentucky,Livingston,0.072824,0.0,0.03740251224489796,0.0365585,0.011653539093675584
McCracken  ,Kentucky,2000,mccracken,kentucky,58.04,54.86,61.65,Kentucky,McCracken,0.070471,0.004059,0.03573973577235773,0.034765,0.013347536859955026
McLean  ,Kentucky,2000,mclean,kentucky,56.61,51.14,61.79,Kentucky,McLean,0.065353,0.007882,0.03700483122362869,0.036706,0.010920460305155574
Morgan  ,Kentucky,2000,morgan,kentucky,72.02,67.04,77.4,Kentucky,Morgan,0.077882,0.004412,0.03958632786885246,0.039441500000000004,0.015433103542732439
Oldham  ,Kentucky,2000,oldham,kentucky,52.92,49.36,56.79,Kentucky,Oldham,0.073588,0.006353,0.0352456768558952,0.035176,0.012255257366664727
Perry  ,Kentucky,2000,perry,kentucky,94.38,88.51,100.43,Kentucky,Perry,0.054706,0.004588,0.025442319838056678,0.024647,0.009621513339490998
Pike  ,Kentucky,2000,pike,kentucky,89.96,84.68,95.25,Kentucky,Pike,0.059882,0.0,0.028022200836820086,0.028,0.010828392048427738
Pulaski  ,Kentucky,2000,pulaski,kentucky,65.18,61.69,68.62,Kentucky,Pulaski,0.069412,0.006235,0.036131975609756097,0.035587999999999995,0.012003643885844762
Scott  ,Kentucky,2000,scott,kentucky,55.51,51.6,59.32,Kentucky,Scott,0.0697,0.007235,0.026909459459459457,0.025353,0.011207102613591155
Simpson  ,Kentucky,2000,simpson,kentucky,49.19,45.04,53.48,Kentucky,Simpson,0.064529,0.007588,0.03241696370967742,0.031794,0.011666661973588038
Trigg  ,Kentucky,2000,trigg,kentucky,56.23,51.72,60.59,Kentucky,Trigg,0.077353,0.004647,0.038488071301247775,0.037529,0.014664804103895191
Warren  ,Kentucky,2000,warren,kentucky,53.69,50.78,56.81,Kentucky,Warren,0.065882,0.009059,0.03168064112903226,0.0307355,0.010685533290229416
Washington  ,Kentucky,2000,washington,kentucky,48.95,44.0,53.4,Kentucky,Washington,0.079824,0.002,0.03898724407252441,0.037824,0.016371280051954012
Ascension  ,Louisiana,2000,ascension,louisiana,46.2,42.97,49.37,Louisiana,Ascension,0.065941,0.003353,0.025345122950819674,0.024029500000000002,0.012531897702063269
Beauregard  ,Louisiana,2000,beauregard,louisiana,48.08,44.52,51.8,Louisiana,Beauregard,0.061588,0.007,0.02908353698630137,0.027765,0.011010300449128735
Bossier  ,Louisiana,2000,bossier,louisiana,57.79,54.52,61.12,Louisiana,Bossier,0.076,0.000941,0.030076598360655737,0.027735500000000003,0.012693696330733376
Caddo  ,Louisiana,2000,caddo,louisiana,50.18,47.8,52.42,Louisiana,Caddo,0.070294,0.003647,0.03217476775956284,0.0308825,0.011198932720094552
Calcasieu  ,Louisiana,2000,calcasieu,louisiana,52.09,49.34,55.03,Louisiana,Calcasieu,0.064353,0.003647,0.028841029277218662,0.027118,0.011702504432932503
East Baton Rouge  ,Louisiana,2000,east baton rouge,louisiana,38.38,36.38,40.5,Louisiana,East Baton Rouge,0.076308,0.000917,0.029926224043715848,0.0285585,0.01364609763297515
Grant  ,Louisiana,2000,grant,louisiana,67.56,63.01,72.71,Louisiana,Grant,0.072706,0.007294,0.03546717597765363,0.035,0.013146191730024268
Iberville  ,Louisiana,2000,iberville,louisiana,66.22,61.94,70.76,Louisiana,Iberville,0.073769,0.002294,0.030468438305709025,0.028765,0.012905324796908518
Jefferson  ,Louisiana,2000,jefferson,louisiana,44.02,41.86,46.46,Louisiana,Jefferson,0.072059,0.004353,0.032325895027624306,0.030176500000000002,0.01384236364557836
Lafayette  ,Louisiana,2000,lafayette,louisiana,42.33,39.89,44.85,Louisiana,Lafayette,0.076588,0.005765,0.029985095628415302,0.027617500000000003,0.01377974477025231
Lafourche  ,Louisiana,2000,lafourche,louisiana,36.01,33.36,38.62,Louisiana,Lafourche,0.063471,0.006882,0.030178132183908045,0.028471,0.011751819039760776
Livingston  ,Louisiana,2000,livingston,louisiana,63.88,60.36,67.17,Louisiana,Livingston,0.079308,0.001706,0.03050333147632312,0.029059,0.012608486679420485
Orleans  ,Louisiana,2000,orleans,louisiana,36.89,34.91,38.88,Louisiana,Orleans,0.072353,0.003364,0.02597276229508197,0.024118,0.012508899416160303
Ouachita  ,Louisiana,2000,ouachita,louisiana,59.96,57.27,62.88,Louisiana,Ouachita,0.062353,0.002471,0.029849666666666667,0.0281765,0.012705228240129731
Pointe Coupee  ,Louisiana,2000,pointe coupee,louisiana,35.65,32.23,38.94,Louisiana,Pointe Coupee,0.057941,0.001118,0.0276836602739726,0.027176,0.01100125750852531
West Baton Rouge  ,Louisiana,2000,west baton rouge,louisiana,47.07,42.64,51.74,Louisiana,West Baton Rouge,0.067917,0.003529,0.028948620218579236,0.0266765,0.013538327159385273
Aroostook  ,Maine,2000,aroostook,maine,54.73,51.72,57.71,Maine,Aroostook,0.057765,0.008118,0.03103280273972603,0.030588,0.008883760521279436
Cumberland  ,Maine,2000,cumberland,maine,51.06,48.61,53.56,Maine,Cumberland,0.058647,0.014471,0.03298146195652174,0.0330295,0.009622295656622848
Hancock  ,Maine,2000,hancock,maine,47.9,45.05,51.12,Maine,Hancock,0.080059,0.008588,0.03434400869565217,0.0340885,0.011139956382329987
Kennebec  ,Maine,2000,kennebec,maine,56.75,53.85,59.72,Maine,Kennebec,0.058412,0.007294,0.028049222826086954,0.026735000000000002,0.010502840304330728
Knox  ,Maine,2000,knox,maine,46.42,43.45,49.59,Maine,Knox,0.067706,0.013529,0.03364682967032967,0.033235,0.010697217262385247
Oxford  ,Maine,2000,oxford,maine,66.68,63.16,70.72,Maine,Oxford,0.045353,0.007,0.02345466304347826,0.023235,0.009149165025985973
Penobscot  ,Maine,2000,penobscot,maine,60.25,57.45,63.35,Maine,Penobscot,0.055412,0.009353,0.03004454581673307,0.030205500000000003,0.009288127025703368
Piscataquis  ,Maine,2000,piscataquis,maine,60.88,56.9,65.44,Maine,Piscataquis,0.055353,0.010294,0.02886958201058201,0.028118,0.010009089458443338
Sagadahoc  ,Maine,2000,sagadahoc,maine,56.98,52.9,60.87,Maine,Sagadahoc,0.071353,0.016059,0.036838625,0.036412,0.010748254802836319
York  ,Maine,2000,york,maine,49.62,47.08,52.15,Maine,York,0.064588,0.001,0.029189523642732047,0.028471,0.011696346041994873
Anne Arundel  ,Maryland,2000,anne arundel,maryland,48.27,46.28,50.48,Maryland,Anne Arundel,0.089353,0.0,0.030748617107942973,0.028765,0.016464767112888832
Baltimore  ,Maryland,2000,baltimore,maryland,41.15,39.29,42.91,Maryland,Baltimore,0.077706,0.001941,0.025563925087108013,0.02345,0.013844905432789883
Calvert  ,Maryland,2000,calvert,maryland,52.17,48.98,55.57,Maryland,Calvert,0.083941,0.003353,0.03733958767772512,0.036824,0.014834513654879273
Carroll  ,Maryland,2000,carroll,maryland,50.11,47.39,52.79,Maryland,Carroll,0.082765,0.005647,0.03623298604651163,0.034176,0.014052455778487493
Cecil  ,Maryland,2000,cecil,maryland,62.95,59.68,66.49,Maryland,Cecil,0.100765,0.008412,0.03824577251184834,0.036647,0.016432807023506725
Charles  ,Maryland,2000,charles,maryland,49.73,46.83,52.63,Maryland,Charles,0.079588,0.003588,0.03454360280373832,0.034117499999999995,0.01494878478884123
Dorchester  ,Maryland,2000,dorchester,maryland,46.34,43.01,49.9,Maryland,Dorchester,0.082706,0.007059,0.03733768131868132,0.034706,0.015475655596293068
Frederick  ,Maryland,2000,frederick,maryland,45.42,43.1,47.75,Maryland,Frederick,0.074,0.001,0.0309616018957346,0.029588,0.012559784393918179
Harford  ,Maryland,2000,harford,maryland,43.41,41.12,45.85,Maryland,Harford,0.088529,0.003,0.030522375000000004,0.0288825,0.015116308001107545
Kent  ,Maryland,2000,kent,maryland,44.95,41.55,48.45,Maryland,Kent,0.085824,0.009,0.03469344651162791,0.033529,0.014060602100070896
Montgomery  ,Maryland,2000,montgomery,maryland,30.51,29.16,32.11,Maryland,Montgomery,0.068,0.002857,0.029620373134328356,0.027588,0.013993330362536098
Prince George's  ,Maryland,2000,prince george's,maryland,30.51,29.16,32.11,Maryland,Prince George's,0.081,0.000765,0.028423757381258023,0.026765,0.01437597456364014
Washington  ,Maryland,2000,washington,maryland,53.91,51.13,56.78,Maryland,Washington,0.073706,0.000647,0.031244352657004832,0.030294,0.013575008281435725
Barnstable  ,Massachusetts,2000,barnstable,massachusetts,37.15,35.4,39.25,Massachusetts,Barnstable,0.089529,0.005294,0.036713586956521736,0.034929,0.012935497070522713
Berkshire  ,Massachusetts,2000,berkshire,massachusetts,49.31,46.86,51.71,Massachusetts,Berkshire,0.087118,0.015071,0.03708370769230769,0.0358825,0.012462938317077935
Bristol  ,Massachusetts,2000,bristol,massachusetts,43.08,41.3,45.03,Massachusetts,Bristol,0.080882,0.0052,0.03460696317280453,0.033412,0.01366398913041233
Essex  ,Massachusetts,2000,essex,massachusetts,43.18,41.34,45.19,Massachusetts,Essex,0.060706,0.000353,0.029655563636363635,0.029118,0.011585104247319563
Hampden  ,Massachusetts,2000,hampden,massachusetts,47.51,45.44,49.61,Massachusetts,Hampden,0.078235,0.003,0.030635720221606648,0.029706,0.011640048575302236
Hampshire  ,Massachusetts,2000,hampshire,massachusetts,43.61,41.16,45.95,Massachusetts,Hampshire,0.079706,0.003235,0.0308023526119403,0.0305,0.011723339046881765
Middlesex  ,Massachusetts,2000,middlesex,massachusetts,40.51,38.96,42.31,Massachusetts,Middlesex,0.067118,0.0035,0.030971195402298854,0.029206000000000003,0.013405409449789683
Suffolk  ,Massachusetts,2000,suffolk,massachusetts,38.86,37.07,40.8,Massachusetts,Suffolk,0.063353,0.0,0.022391399631675878,0.020706,0.01324284522905346
Worcester  ,Massachusetts,2000,worcester,massachusetts,46.35,44.41,48.45,Massachusetts,Worcester,0.072,0.002,0.03170505818181818,0.030529,0.012842922790090382
Allegan  ,Michigan,2000,allegan,michigan,48.59,46.07,51.27,Michigan,Allegan,0.090294,0.004529,0.036192535519125685,0.035059,0.013341148058313471
Benzie  ,Michigan,2000,benzie,michigan,48.05,44.53,51.75,Michigan,Benzie,0.091588,0.015118,0.03734041304347826,0.0347355,0.012542720225655358
Berrien  ,Michigan,2000,berrien,michigan,47.66,44.99,50.19,Michigan,Berrien,0.077765,0.005235,0.034752562841530055,0.034,0.011703271353739983
Cass  ,Michigan,2000,cass,michigan,54.21,50.89,57.69,Michigan,Cass,0.076588,0.014941,0.03826799425287356,0.037559,0.011047701842201683
Clinton  ,Michigan,2000,clinton,michigan,40.01,37.1,42.57,Michigan,Clinton,0.074353,0.0055,0.030569402173913043,0.0303825,0.011228902436338289
Genesee  ,Michigan,2000,genesee,michigan,55.05,52.63,57.7,Michigan,Genesee,0.081882,0.0015,0.030957478260869566,0.029852999999999998,0.012241165929695067
Huron  ,Michigan,2000,huron,michigan,39.05,36.37,41.77,Michigan,Huron,0.071882,0.012529,0.034796668478260864,0.0334705,0.011067992599342942
Ingham  ,Michigan,2000,ingham,michigan,47.0,44.71,49.37,Michigan,Ingham,0.077706,0.007294,0.03397708152173913,0.034765000000000004,0.011945860068439552
Kalamazoo  ,Michigan,2000,kalamazoo,michigan,49.61,47.36,52.1,Michigan,Kalamazoo,0.069235,0.002,0.03006217391304348,0.029412,0.010051205939781845
Kent  ,Michigan,2000,kent,michigan,43.51,41.52,45.81,Michigan,Kent,0.084235,0.006176,0.03175612672176308,0.031412,0.011920591196796192
Lenawee  ,Michigan,2000,lenawee,michigan,61.16,57.99,64.45,Michigan,Lenawee,0.076824,0.010824,0.035046423913043474,0.035587999999999995,0.011698537326939958
Macomb  ,Michigan,2000,macomb,michigan,43.16,41.44,44.93,Michigan,Macomb,0.076882,0.0,0.02923929916897507,0.027647,0.012110157930625585
Manistee  ,Michigan,2000,manistee,michigan,42.63,39.31,45.71,Michigan,Manistee,0.092438,0.010941,0.0349933179916318,0.033941,0.011581400678673071
Mason  ,Michigan,2000,mason,michigan,49.21,45.77,52.59,Michigan,Mason,0.095471,0.013765,0.03641361413043478,0.0342645,0.013017596446912257
Missaukee  ,Michigan,2000,missaukee,michigan,50.0,45.96,53.77,Michigan,Missaukee,0.078882,0.0,0.03155433333333333,0.030647,0.013713330398122064
Muskegon  ,Michigan,2000,muskegon,michigan,53.85,51.0,56.76,Michigan,Muskegon,0.090588,0.010118,0.033343157608695655,0.0315,0.012678655279497714
Oakland  ,Michigan,2000,oakland,michigan,41.16,39.45,43.07,Michigan,Oakland,0.070941,0.002588,0.026518585635359117,0.026059,0.011757894912668175
Ottawa  ,Michigan,2000,ottawa,michigan,32.89,31.03,34.91,Michigan,Ottawa,0.078529,0.005765,0.03291566304347826,0.0321175,0.011182100764316439
Tuscola  ,Michigan,2000,tuscola,michigan,52.07,48.99,55.13,Michigan,Tuscola,0.075882,0.003529,0.03073062429378531,0.030706,0.011705572516808545
Washtenaw  ,Michigan,2000,washtenaw,michigan,40.16,38.06,42.31,Michigan,Washtenaw,0.081,0.003647,0.031335635701275046,0.030529,0.01271705128901673
Wayne  ,Michigan,2000,wayne,michigan,43.31,41.65,45.05,Michigan,Wayne,0.073118,0.001,0.027111389705882356,0.0254705,0.011980548387743116
Wexford  ,Michigan,2000,wexford,michigan,58.19,54.32,61.9,Michigan,Wexford,0.038765,0.000765,0.024338625,0.0245295,0.007609248233731087
Anoka  ,Minnesota,2000,anoka,minnesota,47.78,45.28,50.35,Minnesota,Anoka,0.062176,0.007588,0.0306968475,0.030059,0.009978672846560831
Dakota  ,Minnesota,2000,dakota,minnesota,40.03,37.94,42.16,Minnesota,Dakota,0.062529,0.007353,0.03258850828729282,0.032647,0.009902582390814802
Lake  ,Minnesota,2000,lake,minnesota,41.44,37.67,45.26,Minnesota,Lake,0.064941,0.008471,0.03033524736842105,0.0285585,0.010523234198509795
