County Name,State Name,year,Mortality Rate
Deuel  ,South Dakota,1980,"20.00 (17.03, 23.06)"
Dewey  ,South Dakota,1980,"37.89 (31.57, 44.44)"
Douglas  ,South Dakota,1980,"32.87 (27.95, 37.98)"
Edmunds  ,South Dakota,1980,"18.55 (15.38, 21.95)"
Fall River  ,South Dakota,1980,"66.18 (59.39, 73.33)"
Faulk  ,South Dakota,1980,"25.02 (20.77, 29.49)"
Grant  ,South Dakota,1980,"25.35 (22.01, 28.61)"
Gregory  ,South Dakota,1980,"27.54 (23.47, 31.56)"
Haakon  ,South Dakota,1980,"34.02 (28.79, 39.49)"
Hamlin  ,South Dakota,1980,"27.74 (23.54, 31.82)"
Hand  ,South Dakota,1980,"25.58 (21.70, 29.52)"
Hanson  ,South Dakota,1980,"22.81 (18.71, 27.07)"
Harding  ,South Dakota,1980,"35.47 (29.76, 41.81)"
Hughes  ,South Dakota,1980,"29.43 (25.57, 33.47)"
Hutchinson  ,South Dakota,1980,"24.38 (21.29, 27.44)"
Hyde  ,South Dakota,1980,"28.66 (23.99, 33.61)"
Jackson  ,South Dakota,1980,"37.64 (31.76, 43.34)"
Jerauld  ,South Dakota,1980,"27.58 (23.60, 31.91)"
Jones  ,South Dakota,1980,"37.27 (30.86, 44.70)"
Kingsbury  ,South Dakota,1980,"27.09 (23.34, 30.62)"
Lake  ,South Dakota,1980,"29.00 (25.42, 32.37)"
Lawrence  ,South Dakota,1980,"42.83 (38.48, 47.22)"
Lincoln  ,South Dakota,1980,"22.51 (19.54, 25.52)"
Lyman  ,South Dakota,1980,"36.16 (31.36, 41.58)"
Marshall  ,South Dakota,1980,"25.42 (21.67, 29.47)"
McCook  ,South Dakota,1980,"30.53 (26.56, 34.76)"
McPherson  ,South Dakota,1980,"17.89 (14.66, 21.29)"
Meade  ,South Dakota,1980,"42.08 (37.39, 46.74)"
Mellette  ,South Dakota,1980,"45.53 (38.16, 54.12)"
Miner  ,South Dakota,1980,"29.40 (24.72, 33.91)"
Minnehaha  ,South Dakota,1980,"33.03 (30.21, 35.73)"
Moody  ,South Dakota,1980,"23.31 (19.83, 26.70)"
Oglala Lakota  ,South Dakota,1980,"62.55 (53.85, 71.84)"
Pennington  ,South Dakota,1980,"43.60 (40.24, 47.08)"
Perkins  ,South Dakota,1980,"29.79 (25.64, 33.98)"
Potter  ,South Dakota,1980,"31.19 (26.63, 35.99)"
Roberts  ,South Dakota,1980,"23.69 (20.29, 27.16)"
Sanborn  ,South Dakota,1980,"37.05 (31.93, 42.72)"
Spink  ,South Dakota,1980,"25.93 (22.33, 29.61)"
Stanley  ,South Dakota,1980,"46.76 (39.27, 54.85)"
Sully  ,South Dakota,1980,"26.42 (21.26, 32.02)"
Todd  ,South Dakota,1980,"49.12 (41.24, 56.49)"
Tripp  ,South Dakota,1980,"26.13 (22.43, 29.95)"
Turner  ,South Dakota,1980,"24.21 (20.79, 27.81)"
Union  ,South Dakota,1980,"29.50 (25.91, 33.09)"
Walworth  ,South Dakota,1980,"28.81 (24.81, 33.04)"
Yankton  ,South Dakota,1980,"22.51 (19.73, 25.37)"
Ziebach  ,South Dakota,1980,"36.09 (29.48, 43.25)"
Anderson  ,Tennessee,1980,"40.15 (37.01, 43.49)"
Bedford  ,Tennessee,1980,"30.87 (27.72, 34.05)"
Benton  ,Tennessee,1980,"29.09 (25.58, 32.71)"
Bledsoe  ,Tennessee,1980,"45.84 (40.21, 51.62)"
Blount  ,Tennessee,1980,"28.02 (25.53, 30.61)"
Bradley  ,Tennessee,1980,"34.80 (31.84, 38.22)"
Campbell  ,Tennessee,1980,"48.14 (43.51, 52.83)"
Cannon  ,Tennessee,1980,"38.83 (34.16, 43.58)"
Carroll  ,Tennessee,1980,"34.09 (30.95, 37.61)"
Carter  ,Tennessee,1980,"35.88 (32.76, 39.13)"
Cheatham  ,Tennessee,1980,"41.04 (36.72, 45.69)"
Chester  ,Tennessee,1980,"28.05 (24.47, 31.53)"
Claiborne  ,Tennessee,1980,"37.74 (33.33, 42.04)"
Clay  ,Tennessee,1980,"34.24 (30.13, 38.69)"
Cocke  ,Tennessee,1980,"36.34 (32.54, 40.13)"
Coffee  ,Tennessee,1980,"38.75 (35.26, 42.35)"
Crockett  ,Tennessee,1980,"36.32 (32.17, 40.81)"
Cumberland  ,Tennessee,1980,"30.68 (27.61, 33.77)"
Davidson  ,Tennessee,1980,"37.10 (34.90, 39.24)"
DeKalb  ,Tennessee,1980,"37.15 (33.00, 41.29)"
Decatur  ,Tennessee,1980,"29.04 (25.44, 32.81)"
Dickson  ,Tennessee,1980,"32.82 (29.19, 36.28)"
Dyer  ,Tennessee,1980,"41.17 (37.34, 44.96)"
Fayette  ,Tennessee,1980,"26.92 (23.60, 30.18)"
Fentress  ,Tennessee,1980,"48.66 (42.92, 53.68)"
Franklin  ,Tennessee,1980,"33.32 (29.97, 36.63)"
Gibson  ,Tennessee,1980,"36.10 (32.90, 39.15)"
Giles  ,Tennessee,1980,"30.49 (27.17, 33.80)"
Grainger  ,Tennessee,1980,"38.96 (34.78, 43.49)"
Greene  ,Tennessee,1980,"33.43 (30.51, 36.42)"
Grundy  ,Tennessee,1980,"48.46 (43.14, 53.89)"
Hamblen  ,Tennessee,1980,"32.47 (29.13, 36.03)"
Hamilton  ,Tennessee,1980,"34.04 (31.79, 36.27)"
Hancock  ,Tennessee,1980,"36.37 (30.75, 42.18)"
Hardeman  ,Tennessee,1980,"28.22 (25.30, 31.33)"
Hardin  ,Tennessee,1980,"29.81 (26.87, 32.76)"
Hawkins  ,Tennessee,1980,"37.79 (34.13, 41.30)"
Haywood  ,Tennessee,1980,"30.19 (26.51, 33.81)"
Henderson  ,Tennessee,1980,"30.23 (26.28, 34.21)"
Henry  ,Tennessee,1980,"28.93 (25.90, 32.00)"
Hickman  ,Tennessee,1980,"39.40 (35.12, 44.00)"
Houston  ,Tennessee,1980,"42.77 (37.52, 48.37)"
Humphreys  ,Tennessee,1980,"37.23 (32.78, 42.11)"
Jackson  ,Tennessee,1980,"34.41 (30.21, 39.02)"
Jefferson  ,Tennessee,1980,"29.70 (26.58, 32.87)"
Johnson  ,Tennessee,1980,"39.52 (35.63, 43.81)"
Knox  ,Tennessee,1980,"37.07 (34.78, 39.30)"
Lake  ,Tennessee,1980,"47.55 (41.84, 53.66)"
Lauderdale  ,Tennessee,1980,"45.48 (40.92, 50.13)"
Lawrence  ,Tennessee,1980,"38.56 (35.10, 42.37)"
Lewis  ,Tennessee,1980,"42.94 (37.83, 48.36)"
Lincoln  ,Tennessee,1980,"25.42 (22.37, 28.44)"
Loudon  ,Tennessee,1980,"28.36 (25.23, 31.31)"
Macon  ,Tennessee,1980,"37.80 (33.75, 42.03)"
Madison  ,Tennessee,1980,"37.13 (34.23, 39.99)"
Marion  ,Tennessee,1980,"38.45 (34.42, 43.10)"
Marshall  ,Tennessee,1980,"31.12 (27.59, 34.68)"
Maury  ,Tennessee,1980,"39.69 (36.02, 43.39)"
McMinn  ,Tennessee,1980,"27.87 (25.18, 30.50)"
McNairy  ,Tennessee,1980,"30.68 (27.19, 34.24)"
Meigs  ,Tennessee,1980,"39.67 (34.43, 45.27)"
Monroe  ,Tennessee,1980,"33.08 (29.78, 36.61)"
Montgomery  ,Tennessee,1980,"37.38 (33.87, 40.75)"
Moore  ,Tennessee,1980,"30.25 (25.41, 35.15)"
Morgan  ,Tennessee,1980,"56.99 (51.12, 63.02)"
Obion  ,Tennessee,1980,"36.73 (33.13, 40.38)"
Overton  ,Tennessee,1980,"36.75 (32.68, 41.12)"
Perry  ,Tennessee,1980,"33.74 (29.08, 38.56)"
Pickett  ,Tennessee,1980,"37.89 (32.57, 43.19)"
Polk  ,Tennessee,1980,"36.14 (31.82, 40.56)"
Putnam  ,Tennessee,1980,"34.30 (30.82, 37.59)"
Rhea  ,Tennessee,1980,"37.62 (33.52, 41.91)"
Roane  ,Tennessee,1980,"36.28 (33.20, 39.44)"
Robertson  ,Tennessee,1980,"32.10 (28.72, 35.22)"
Rutherford  ,Tennessee,1980,"37.51 (34.64, 40.36)"
Scott  ,Tennessee,1980,"54.06 (48.66, 59.85)"
Sequatchie  ,Tennessee,1980,"38.18 (33.34, 43.26)"
Sevier  ,Tennessee,1980,"29.25 (26.31, 32.17)"
Shelby  ,Tennessee,1980,"37.07 (34.89, 39.12)"
Smith  ,Tennessee,1980,"30.16 (26.56, 33.89)"
Stewart  ,Tennessee,1980,"38.86 (34.59, 43.47)"
Sullivan  ,Tennessee,1980,"38.93 (36.14, 41.83)"
Sumner  ,Tennessee,1980,"33.30 (30.46, 36.26)"
Tipton  ,Tennessee,1980,"34.97 (31.13, 38.55)"
Trousdale  ,Tennessee,1980,"37.95 (32.74, 43.27)"
Unicoi  ,Tennessee,1980,"40.09 (35.57, 44.29)"
Union  ,Tennessee,1980,"42.77 (37.24, 48.23)"
Van Buren  ,Tennessee,1980,"33.21 (27.96, 39.03)"
Warren  ,Tennessee,1980,"39.20 (35.29, 42.89)"
Washington  ,Tennessee,1980,"37.79 (34.87, 40.72)"
Wayne  ,Tennessee,1980,"33.80 (29.64, 38.10)"
Weakley  ,Tennessee,1980,"38.04 (34.41, 41.86)"
White  ,Tennessee,1980,"31.47 (27.51, 35.37)"
Williamson  ,Tennessee,1980,"38.70 (35.42, 41.94)"
Wilson  ,Tennessee,1980,"36.88 (33.80, 40.15)"
Anderson  ,Texas,1980,"31.68 (28.51, 34.84)"
Andrews  ,Texas,1980,"42.93 (38.52, 47.29)"
Angelina  ,Texas,1980,"34.89 (31.97, 37.92)"
Aransas  ,Texas,1980,"31.75 (27.99, 35.38)"
Archer  ,Texas,1980,"27.88 (24.43, 31.24)"
Armstrong  ,Texas,1980,"33.09 (28.81, 38.46)"
Atascosa  ,Texas,1980,"32.76 (29.35, 36.10)"
Austin  ,Texas,1980,"28.22 (25.17, 31.47)"
Bailey  ,Texas,1980,"31.75 (27.71, 35.70)"
Bandera  ,Texas,1980,"37.24 (33.43, 41.34)"
Bastrop  ,Texas,1980,"34.45 (30.87, 38.06)"
Baylor  ,Texas,1980,"33.85 (29.50, 38.04)"
Bee  ,Texas,1980,"29.91 (26.21, 33.36)"
Bell  ,Texas,1980,"30.48 (27.95, 32.91)"
Bexar  ,Texas,1980,"33.35 (31.18, 35.28)"
Blanco  ,Texas,1980,"33.32 (29.52, 37.01)"
Borden  ,Texas,1980,"34.35 (28.67, 40.89)"
Bosque  ,Texas,1980,"27.32 (24.28, 30.40)"
Bowie  ,Texas,1980,"33.83 (30.96, 36.56)"
Brazoria  ,Texas,1980,"39.63 (36.85, 42.49)"
Brazos  ,Texas,1980,"28.04 (25.43, 30.70)"
Brewster  ,Texas,1980,"41.30 (35.52, 47.11)"
Briscoe  ,Texas,1980,"36.37 (31.32, 41.92)"
Brooks  ,Texas,1980,"25.17 (21.54, 29.22)"
Brown  ,Texas,1980,"35.30 (32.08, 38.65)"
Burleson  ,Texas,1980,"28.04 (24.68, 31.69)"
Burnet  ,Texas,1980,"38.85 (35.44, 42.15)"
Caldwell  ,Texas,1980,"32.33 (28.63, 35.65)"
Calhoun  ,Texas,1980,"33.04 (29.29, 37.11)"
Callahan  ,Texas,1980,"31.43 (27.65, 34.87)"
Cameron  ,Texas,1980,"33.10 (30.17, 35.64)"
Camp  ,Texas,1980,"33.45 (29.29, 37.66)"
Carson  ,Texas,1980,"37.45 (33.48, 41.51)"
Cass  ,Texas,1980,"30.47 (27.19, 33.43)"
Castro  ,Texas,1980,"32.18 (28.16, 36.65)"
Chambers  ,Texas,1980,"41.70 (37.28, 46.19)"
Cherokee  ,Texas,1980,"32.75 (29.82, 35.84)"
Childress  ,Texas,1980,"34.99 (30.85, 39.29)"
Clay  ,Texas,1980,"29.55 (26.07, 33.10)"
Cochran  ,Texas,1980,"36.09 (31.45, 41.36)"
Coke  ,Texas,1980,"38.05 (33.49, 42.91)"
Coleman  ,Texas,1980,"34.43 (30.78, 38.05)"
Collin  ,Texas,1980,"35.20 (32.65, 37.86)"
Collingsworth  ,Texas,1980,"25.20 (21.98, 28.72)"
Colorado  ,Texas,1980,"25.34 (22.21, 28.67)"
Comal  ,Texas,1980,"26.78 (24.00, 29.57)"
Comanche  ,Texas,1980,"30.28 (26.74, 33.60)"
Concho  ,Texas,1980,"35.46 (30.80, 40.03)"
Cooke  ,Texas,1980,"31.06 (27.78, 34.21)"
Coryell  ,Texas,1980,"33.05 (29.69, 36.77)"
Cottle  ,Texas,1980,"28.61 (24.46, 32.82)"
Crane  ,Texas,1980,"45.84 (40.07, 51.47)"
Crockett  ,Texas,1980,"46.09 (40.15, 52.00)"
Crosby  ,Texas,1980,"30.44 (26.65, 34.01)"
Culberson  ,Texas,1980,"42.67 (35.87, 50.38)"
Dallam  ,Texas,1980,"46.67 (41.11, 52.64)"
Dallas  ,Texas,1980,"37.00 (34.81, 38.90)"
Dawson  ,Texas,1980,"35.76 (31.70, 39.79)"
DeWitt  ,Texas,1980,"23.37 (20.39, 26.38)"
Deaf Smith  ,Texas,1980,"34.33 (30.66, 37.84)"
Delta  ,Texas,1980,"33.24 (29.06, 37.34)"
Denton  ,Texas,1980,"40.98 (38.24, 43.74)"
Dickens  ,Texas,1980,"36.33 (31.52, 41.45)"
Dimmit  ,Texas,1980,"25.65 (21.92, 29.71)"
Donley  ,Texas,1980,"32.05 (28.40, 36.11)"
Duval  ,Texas,1980,"26.20 (22.66, 29.82)"
Eastland  ,Texas,1980,"32.61 (29.48, 35.71)"
Ector  ,Texas,1980,"49.22 (45.95, 52.67)"
Edwards  ,Texas,1980,"35.08 (29.91, 40.21)"
El Paso  ,Texas,1980,"38.73 (35.76, 41.19)"
Ellis  ,Texas,1980,"34.21 (31.25, 37.22)"
Erath  ,Texas,1980,"32.06 (28.95, 35.07)"
Falls  ,Texas,1980,"30.13 (26.73, 33.45)"
Fannin  ,Texas,1980,"39.00 (35.70, 42.35)"
Fayette  ,Texas,1980,"24.23 (21.71, 26.98)"
Fisher  ,Texas,1980,"31.86 (27.89, 35.62)"
Floyd  ,Texas,1980,"27.06 (23.56, 30.71)"
Foard  ,Texas,1980,"27.73 (23.32, 32.16)"
Fort Bend  ,Texas,1980,"30.39 (27.81, 33.02)"
Franklin  ,Texas,1980,"30.92 (27.10, 34.97)"
Freestone  ,Texas,1980,"27.31 (24.13, 30.68)"
Frio  ,Texas,1980,"28.76 (24.91, 32.62)"
Gaines  ,Texas,1980,"35.66 (31.52, 39.67)"
Galveston  ,Texas,1980,"31.39 (28.53, 33.91)"
Garza  ,Texas,1980,"37.77 (33.26, 42.35)"
Gillespie  ,Texas,1980,"28.56 (25.50, 31.37)"
Glasscock  ,Texas,1980,"30.59 (25.37, 36.98)"
Goliad  ,Texas,1980,"23.70 (20.14, 27.38)"
Gonzales  ,Texas,1980,"30.56 (27.16, 33.97)"
Gray  ,Texas,1980,"34.78 (31.54, 37.99)"
Grayson  ,Texas,1980,"34.51 (31.76, 37.26)"
Gregg  ,Texas,1980,"40.04 (36.92, 42.83)"
Grimes  ,Texas,1980,"32.69 (29.10, 36.71)"
Guadalupe  ,Texas,1980,"33.03 (30.01, 35.93)"
Hale  ,Texas,1980,"28.99 (26.00, 31.86)"
Hall  ,Texas,1980,"31.68 (27.60, 36.04)"
Hamilton  ,Texas,1980,"28.24 (25.22, 31.63)"
Hansford  ,Texas,1980,"36.37 (31.66, 41.42)"
Hardeman  ,Texas,1980,"27.57 (23.93, 31.48)"
Hardin  ,Texas,1980,"38.14 (34.60, 41.87)"
Harris  ,Texas,1980,"36.83 (34.60, 38.53)"
Harrison  ,Texas,1980,"31.01 (28.12, 33.78)"
Hartley  ,Texas,1980,"33.61 (29.41, 38.28)"
Haskell  ,Texas,1980,"30.49 (26.80, 34.33)"
Hays  ,Texas,1980,"30.37 (26.99, 33.27)"
Hemphill  ,Texas,1980,"29.25 (25.11, 33.93)"
Henderson  ,Texas,1980,"34.07 (31.28, 36.81)"
Hidalgo  ,Texas,1980,"32.26 (29.93, 34.55)"
Hill  ,Texas,1980,"29.29 (26.49, 32.30)"
Hockley  ,Texas,1980,"34.12 (30.73, 37.93)"
Hood  ,Texas,1980,"36.14 (32.80, 39.93)"
Hopkins  ,Texas,1980,"37.47 (33.73, 41.04)"
Houston  ,Texas,1980,"30.77 (27.62, 34.03)"
Howard  ,Texas,1980,"50.03 (45.88, 54.25)"
Hudspeth  ,Texas,1980,"35.23 (29.36, 41.68)"
Hunt  ,Texas,1980,"31.54 (28.79, 34.45)"
Hutchinson  ,Texas,1980,"40.68 (36.83, 44.22)"
Irion  ,Texas,1980,"47.84 (40.53, 55.80)"
Jack  ,Texas,1980,"41.00 (36.33, 45.61)"
Jackson  ,Texas,1980,"27.28 (23.81, 30.59)"
Jasper  ,Texas,1980,"36.19 (33.02, 39.53)"
Jeff Davis  ,Texas,1980,"32.24 (27.10, 37.47)"
Jefferson  ,Texas,1980,"28.92 (26.54, 31.11)"
Jim Hogg  ,Texas,1980,"24.82 (20.83, 29.33)"
Jim Wells  ,Texas,1980,"26.67 (23.57, 29.58)"
Johnson  ,Texas,1980,"36.13 (33.35, 39.02)"
Jones  ,Texas,1980,"35.55 (32.10, 39.04)"
Karnes  ,Texas,1980,"31.99 (28.31, 35.88)"
Kaufman  ,Texas,1980,"43.44 (39.81, 47.11)"
Kendall  ,Texas,1980,"31.50 (27.94, 34.75)"
Kenedy  ,Texas,1980,"30.90 (23.38, 38.92)"
Kent  ,Texas,1980,"35.04 (29.52, 41.47)"
Kerr  ,Texas,1980,"39.38 (35.89, 42.45)"
Kimble  ,Texas,1980,"41.11 (36.23, 46.16)"
King  ,Texas,1980,"32.37 (26.10, 39.55)"
Kinney  ,Texas,1980,"32.97 (27.99, 39.02)"
Kleberg  ,Texas,1980,"32.34 (28.30, 36.06)"
Knox  ,Texas,1980,"29.33 (25.36, 33.32)"
La Salle  ,Texas,1980,"25.20 (21.15, 29.86)"
Lamar  ,Texas,1980,"33.64 (30.44, 36.81)"
Lamb  ,Texas,1980,"30.17 (26.89, 33.43)"
Lampasas  ,Texas,1980,"34.45 (30.82, 38.20)"
Lavaca  ,Texas,1980,"25.55 (22.74, 28.30)"
Lee  ,Texas,1980,"22.29 (18.98, 25.40)"
Leon  ,Texas,1980,"31.81 (28.37, 35.25)"
Liberty  ,Texas,1980,"46.77 (43.03, 50.38)"
Limestone  ,Texas,1980,"29.12 (26.05, 32.07)"
Lipscomb  ,Texas,1980,"29.64 (25.25, 34.46)"
Live Oak  ,Texas,1980,"25.24 (22.07, 28.66)"
Llano  ,Texas,1980,"37.06 (33.21, 40.61)"
Loving  ,Texas,1980,"49.97 (38.03, 65.00)"
Lubbock  ,Texas,1980,"38.18 (35.38, 40.90)"
Lynn  ,Texas,1980,"34.89 (30.72, 39.28)"
Madison  ,Texas,1980,"30.73 (27.08, 34.66)"
Marion  ,Texas,1980,"33.34 (29.35, 37.38)"
Martin  ,Texas,1980,"36.31 (32.05, 41.21)"
Mason  ,Texas,1980,"36.40 (31.82, 41.05)"
Matagorda  ,Texas,1980,"34.67 (30.60, 38.20)"
Maverick  ,Texas,1980,"27.28 (23.72, 30.74)"
McCulloch  ,Texas,1980,"39.49 (35.47, 43.81)"
McLennan  ,Texas,1980,"29.13 (26.79, 31.42)"
McMullen  ,Texas,1980,"23.26 (18.96, 27.98)"
Medina  ,Texas,1980,"32.34 (28.80, 35.78)"
Menard  ,Texas,1980,"36.67 (31.80, 41.40)"
Midland  ,Texas,1980,"36.43 (33.47, 39.20)"
Milam  ,Texas,1980,"26.15 (23.32, 28.97)"
Mills  ,Texas,1980,"25.47 (21.67, 28.88)"
Mitchell  ,Texas,1980,"40.27 (36.01, 44.60)"
Montague  ,Texas,1980,"34.65 (31.24, 37.97)"
Montgomery  ,Texas,1980,"44.74 (41.59, 47.94)"
Moore  ,Texas,1980,"41.69 (37.71, 46.08)"
Morris  ,Texas,1980,"30.73 (27.48, 34.28)"
Motley  ,Texas,1980,"28.75 (24.61, 33.67)"
Nacogdoches  ,Texas,1980,"32.84 (29.77, 35.85)"
Navarro  ,Texas,1980,"30.83 (27.95, 33.79)"
Newton  ,Texas,1980,"32.56 (28.32, 36.47)"
Nolan  ,Texas,1980,"34.82 (31.20, 38.36)"
Nueces  ,Texas,1980,"36.36 (33.32, 38.88)"
Ochiltree  ,Texas,1980,"37.84 (33.08, 43.14)"
Oldham  ,Texas,1980,"48.87 (42.17, 56.29)"
Orange  ,Texas,1980,"37.70 (34.25, 40.91)"
Palo Pinto  ,Texas,1980,"45.96 (42.35, 49.68)"
Panola  ,Texas,1980,"31.26 (27.54, 35.11)"
Parker  ,Texas,1980,"38.22 (34.95, 41.38)"
Parmer  ,Texas,1980,"32.48 (28.32, 36.71)"
Pecos  ,Texas,1980,"38.85 (34.43, 43.22)"
Polk  ,Texas,1980,"33.35 (30.31, 36.53)"
Potter  ,Texas,1980,"48.69 (45.33, 51.73)"
Presidio  ,Texas,1980,"30.22 (24.67, 35.86)"
Rains  ,Texas,1980,"37.45 (32.71, 42.33)"
Randall  ,Texas,1980,"36.81 (33.99, 39.68)"
Reagan  ,Texas,1980,"42.86 (37.31, 48.60)"
Real  ,Texas,1980,"39.20 (33.60, 45.10)"
Red River  ,Texas,1980,"29.91 (26.73, 33.17)"
Reeves  ,Texas,1980,"35.97 (31.75, 40.50)"
Refugio  ,Texas,1980,"32.67 (28.51, 36.82)"
Roberts  ,Texas,1980,"35.18 (29.61, 41.89)"
Robertson  ,Texas,1980,"28.92 (25.67, 32.30)"
Rockwall  ,Texas,1980,"39.58 (35.52, 44.01)"
Runnels  ,Texas,1980,"35.52 (31.52, 39.59)"
Rusk  ,Texas,1980,"31.69 (28.87, 34.60)"
Sabine  ,Texas,1980,"30.69 (26.90, 34.73)"
San Augustine  ,Texas,1980,"29.12 (25.35, 33.21)"
San Jacinto  ,Texas,1980,"38.75 (34.56, 42.64)"
San Patricio  ,Texas,1980,"37.29 (34.00, 40.58)"
San Saba  ,Texas,1980,"35.52 (31.38, 39.71)"
Schleicher  ,Texas,1980,"40.82 (35.60, 46.31)"
Scurry  ,Texas,1980,"39.45 (35.65, 43.58)"
Shackelford  ,Texas,1980,"29.61 (25.48, 33.94)"
Shelby  ,Texas,1980,"34.81 (31.27, 38.59)"
Sherman  ,Texas,1980,"38.33 (33.44, 43.72)"
Smith  ,Texas,1980,"32.34 (29.87, 34.65)"
Somervell  ,Texas,1980,"34.34 (29.96, 39.02)"
Starr  ,Texas,1980,"27.78 (23.97, 31.50)"
Stephens  ,Texas,1980,"40.01 (35.86, 44.78)"
Sterling  ,Texas,1980,"34.66 (29.42, 39.96)"
Stonewall  ,Texas,1980,"34.11 (29.25, 38.92)"
Sutton  ,Texas,1980,"40.84 (34.99, 46.90)"
Swisher  ,Texas,1980,"30.94 (27.02, 34.87)"
Tarrant  ,Texas,1980,"40.02 (37.56, 42.17)"
Taylor  ,Texas,1980,"35.27 (32.55, 38.05)"
Terrell  ,Texas,1980,"46.55 (38.60, 55.05)"
Terry  ,Texas,1980,"32.06 (28.40, 35.81)"
Throckmorton  ,Texas,1980,"31.19 (26.61, 35.67)"
Titus  ,Texas,1980,"31.58 (28.09, 34.98)"
Tom Green  ,Texas,1980,"49.54 (46.15, 52.91)"
Travis  ,Texas,1980,"37.08 (34.50, 39.38)"
Trinity  ,Texas,1980,"34.01 (30.04, 37.87)"
Tyler  ,Texas,1980,"36.01 (32.30, 39.73)"
Upshur  ,Texas,1980,"35.42 (32.25, 38.61)"
Upton  ,Texas,1980,"45.04 (38.75, 51.67)"
Uvalde  ,Texas,1980,"33.47 (30.23, 37.00)"
Val Verde  ,Texas,1980,"30.44 (27.02, 34.11)"
Van Zandt  ,Texas,1980,"38.73 (35.52, 42.04)"
Victoria  ,Texas,1980,"28.72 (25.44, 31.59)"
Walker  ,Texas,1980,"29.38 (26.31, 32.60)"
Waller  ,Texas,1980,"32.94 (29.16, 36.90)"
Ward  ,Texas,1980,"47.07 (42.39, 52.06)"
Washington  ,Texas,1980,"24.82 (22.06, 27.69)"
Webb  ,Texas,1980,"25.80 (22.79, 28.61)"
Wharton  ,Texas,1980,"28.31 (25.45, 31.30)"
Wheeler  ,Texas,1980,"31.52 (28.00, 35.15)"
Wichita  ,Texas,1980,"32.05 (29.48, 34.47)"
Wilbarger  ,Texas,1980,"27.30 (24.08, 30.36)"
Willacy  ,Texas,1980,"31.16 (26.78, 35.69)"
Williamson  ,Texas,1980,"30.99 (28.12, 33.75)"
Wilson  ,Texas,1980,"28.12 (24.99, 31.60)"
Winkler  ,Texas,1980,"43.44 (38.36, 48.20)"
Wise  ,Texas,1980,"32.65 (29.69, 35.91)"
Wood  ,Texas,1980,"35.83 (32.66, 38.88)"
Yoakum  ,Texas,1980,"37.61 (32.55, 42.40)"
Young  ,Texas,1980,"41.54 (37.70, 45.71)"
Zapata  ,Texas,1980,"28.61 (24.04, 33.65)"
Zavala  ,Texas,1980,"26.72 (22.93, 30.75)"
Beaver  ,Utah,1980,"38.22 (33.15, 43.62)"
Box Elder  ,Utah,1980,"30.85 (27.74, 33.99)"
Cache  ,Utah,1980,"21.70 (19.34, 24.14)"
Carbon  ,Utah,1980,"45.94 (38.73, 52.59)"
Daggett  ,Utah,1980,"34.26 (27.93, 41.61)"
Davis  ,Utah,1980,"24.94 (22.40, 27.39)"
Duchesne  ,Utah,1980,"54.19 (47.91, 60.53)"
Emery  ,Utah,1980,"43.80 (37.36, 50.94)"
Garfield  ,Utah,1980,"38.99 (33.91, 44.28)"
Grand  ,Utah,1980,"56.11 (49.41, 63.45)"
Iron  ,Utah,1980,"33.20 (29.02, 37.42)"
Juab  ,Utah,1980,"44.49 (38.85, 50.37)"
Kane  ,Utah,1980,"33.98 (29.23, 38.74)"
Millard  ,Utah,1980,"35.01 (30.67, 39.51)"
Morgan  ,Utah,1980,"28.00 (23.75, 32.75)"
Piute  ,Utah,1980,"39.71 (32.37, 46.71)"
Rich  ,Utah,1980,"31.38 (26.20, 36.64)"
Salt Lake  ,Utah,1980,"32.16 (30.05, 34.18)"
San Juan  ,Utah,1980,"33.73 (29.34, 37.86)"
Sanpete  ,Utah,1980,"34.80 (30.60, 38.81)"
Sevier  ,Utah,1980,"32.64 (28.36, 36.50)"
Summit  ,Utah,1980,"32.04 (27.88, 36.57)"
Tooele  ,Utah,1980,"39.59 (35.82, 43.56)"
Uintah  ,Utah,1980,"48.17 (43.11, 53.37)"
Utah  ,Utah,1980,"31.50 (28.85, 34.03)"
Wasatch  ,Utah,1980,"45.63 (39.52, 51.83)"
Washington  ,Utah,1980,"27.64 (24.47, 30.76)"
Wayne  ,Utah,1980,"29.28 (24.55, 34.54)"
Weber  ,Utah,1980,"32.37 (29.70, 34.90)"
Addison  ,Vermont,1980,"45.21 (41.31, 49.18)"
Bennington  ,Vermont,1980,"45.77 (42.55, 49.24)"
Caledonia  ,Vermont,1980,"50.05 (45.77, 54.49)"
Chittenden  ,Vermont,1980,"41.93 (38.73, 44.95)"
Essex  ,Vermont,1980,"50.84 (44.22, 57.84)"
Franklin  ,Vermont,1980,"48.43 (44.19, 52.91)"
Grand Isle  ,Vermont,1980,"45.46 (38.30, 53.60)"
Lamoille  ,Vermont,1980,"46.58 (41.96, 51.57)"
Orange  ,Vermont,1980,"49.00 (44.55, 53.56)"
Orleans  ,Vermont,1980,"50.80 (45.81, 55.51)"
Rutland  ,Vermont,1980,"35.33 (32.10, 38.75)"
Washington  ,Vermont,1980,"41.64 (38.21, 45.07)"
Windham  ,Vermont,1980,"39.55 (35.56, 43.18)"
Windsor  ,Vermont,1980,"42.60 (39.30, 45.86)"
Accomack  ,Virginia,1980,"33.53 (30.11, 36.83)"
